treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0,SMD_kept
seller_N_total_value_high,Fur_recoded_Cheetah,binary,3196,,,3079,117,-12.9032716252117,-12.8400841075266,0.0631875176850318,0.0050041177686513
seller_N_total_value_high,Fur_recoded_Cream,binary,3196,,,2995,201,-12.9177416536174,-12.6508802090701,0.266861444547331,0.00866888797137705
seller_N_total_value_high,`Fur_recoded_Dark Brown`,binary,3196,,,2751,445,-12.9024106409926,-12.8919809016554,0.0104297393372192,0.0544764886769254
seller_N_total_value_high,`Fur_recoded_Death Bot`,binary,3196,,,3136,60,-12.9144581602524,-12.1953730675973,0.719085092655094,-0.06480156861077
seller_N_total_value_high,Fur_recoded_Dmt,binary,3196,,,3138,58,-12.9079936653887,-12.5203284934082,0.387665171980519,-0.0184162244343642
seller_N_total_value_high,`Fur_recoded_Golden Brown`,binary,3196,,,2924,272,-12.9008008761368,-12.9026522528801,-0.00185137674334079,0.0189425844376003
seller_N_total_value_high,Fur_recoded_Gray,binary,3196,,,3034,162,-12.8917673534433,-13.0730927423483,-0.181325388904995,-0.0327168547528484
seller_N_total_value_high,Fur_recoded_Noise,binary,3196,,,3141,55,-12.9029026048855,-12.7899289574875,0.11297364739808,0.0231431557343802
seller_N_total_value_high,Fur_recoded_Other_Fur,binary,3196,,,3167,29,-12.9113207181937,-11.7693262099277,1.14199450826598,0.0337997226567083
seller_N_total_value_high,Fur_recoded_Pink,binary,3196,,,3024,172,-12.8731288048782,-13.3902422596262,-0.517113454748001,0.0231693822311675
seller_N_total_value_high,Fur_recoded_Red,binary,3196,,,3055,141,-12.8858974282298,-13.2272803642929,-0.341382936063088,0.0702935665072029
seller_N_total_value_high,Fur_recoded_Robot,binary,3196,,,3128,68,-12.9104026672992,-12.4665239896364,0.443878677662859,0.0157516423636223
seller_N_total_value_high,Fur_recoded_Tan,binary,3196,,,2990,206,-12.8874776408706,-13.0966263514765,-0.209148710605863,-0.0496925002233819
seller_N_total_value_high,Fur_recoded_White,binary,3196,,,3060,136,-12.8978544653487,-12.9707978723547,-0.0729434070060115,-0.00269219646498057
seller_N_total_value_high,Fur_recoded_Zombie,binary,3196,,,3109,87,-12.9216089325005,-12.1630000398087,0.758608892691816,-0.0266224315808461
seller_N_total_value_high,`Hat_recoded_Baby's Bonnet`,binary,3196,,,3138,58,-12.895718498804,-13.1844573337995,-0.288738834995526,-0.0476036156441484
seller_N_total_value_high,`Hat_recoded_Bayc Flipped Brim`,binary,3196,,,3124,72,-12.8958950849146,-13.1206517963079,-0.224756711393326,0.000592043372212193
seller_N_total_value_high,`Hat_recoded_Bayc Hat Black`,binary,3196,,,3120,76,-12.9037258512983,-12.7873489283762,0.116376922922095,0.0196077693123664
seller_N_total_value_high,`Hat_recoded_Bayc Hat Red`,binary,3196,,,3156,40,-12.8982339907262,-13.1159174968893,-0.217683506163105,-0.0252752095933919
seller_N_total_value_high,Hat_recoded_Beanie,binary,3196,,,3018,178,-12.9091386189557,-12.7622630483098,0.146875570645834,0.019603802259044
seller_N_total_value_high,Hat_recoded_Bowler,binary,3196,,,3102,94,-12.9130512255891,-12.501896519468,0.411154706121094,0.0569353733579527
seller_N_total_value_high,`Hat_recoded_Bunny Ears`,binary,3196,,,3133,63,-12.8998396396495,-12.9565965648499,-0.0567569252004532,0.0176948347875659
seller_N_total_value_high,`Hat_recoded_Commie Hat`,binary,3196,,,3084,112,-12.9070824895758,-12.732328363889,0.174754125686793,0.00613552053239252
seller_N_total_value_high,`Hat_recoded_Cowboy Hat`,binary,3196,,,3089,107,-12.9015713586389,-12.8832639978665,0.0183073607724609,0.0494719077283297
seller_N_total_value_high,`Hat_recoded_Faux Hawk`,binary,3196,,,3161,35,-12.9019046276079,-12.8155041925362,0.086400435071722,0.0239007488526069
seller_N_total_value_high,Hat_recoded_Fez,binary,3196,,,3078,118,-12.8892916285611,-13.2052842533588,-0.315992624797685,0.00883576751748623
seller_N_total_value_high,`Hat_recoded_Fisherman's Hat`,binary,3196,,,3074,122,-12.8884317846403,-13.216589087075,-0.328157302434697,-0.00941575182428415
seller_N_total_value_high,`Hat_recoded_Girl's Hair Pink`,binary,3196,,,3156,40,-12.9035944131871,-12.692980164723,0.21061424846407,0.0207196880838268
seller_N_total_value_high,`Hat_recoded_Girl's Hair Short`,binary,3196,,,3153,43,-12.9018291054221,-12.8371164002651,0.0647127051569783,0.00583126538619611
seller_N_total_value_high,Hat_recoded_Halo,binary,3196,,,3079,117,-12.9099581494792,-12.6641199347087,0.245838214770512,0.0050041177686513
seller_N_total_value_high,Hat_recoded_Horns,binary,3196,,,3115,81,-12.9035005508296,-12.8031970218907,0.100303528938886,-0.00648650904461258
seller_N_total_value_high,`Hat_recoded_Irish Boho`,binary,3196,,,3124,72,-12.9066701912743,-12.6531319037002,0.253538287574097,-0.00802445945976289
seller_N_total_value_high,Hat_recoded_No_Hat,binary,3196,,,2473,723,-12.8423737849937,-13.101345510813,-0.258971725819281,-0.0262737086663341
seller_N_total_value_high,Hat_recoded_Other_Hat,binary,3196,,,3072,124,-12.938447222945,-11.9722040783889,0.966243144556122,0.00481911227677634
seller_N_total_value_high,`Hat_recoded_Party Hat 1`,binary,3196,,,3156,40,-12.9065626092552,-12.4587894949461,0.447773114309074,0.0320195608960673
seller_N_total_value_high,`Hat_recoded_Police Motorcycle Helmet`,binary,3196,,,3156,40,-12.8990935684881,-13.0480968114681,-0.149003242980001,-0.0726647222680959
seller_N_total_value_high,`Hat_recoded_Prussian Helmet`,binary,3196,,,3152,44,-12.9049104722053,-12.6178492321835,0.287061240021806,-0.0209699395051341
seller_N_total_value_high,`Hat_recoded_S&m Hat`,binary,3196,,,3118,78,-12.8919961106016,-13.2592218173288,-0.367225706727252,-0.0125153186845907
seller_N_total_value_high,Hat_recoded_Safari,binary,3196,,,3144,52,-12.8935114642209,-13.351214059553,-0.457702595332103,-0.0756277304941164
seller_N_total_value_high,`Hat_recoded_Sea Captain's Hat`,binary,3196,,,3105,91,-12.8961907580326,-13.0636359441344,-0.167445186101881,-0.0238575178133315
seller_N_total_value_high,`Hat_recoded_Seaman's Hat`,binary,3196,,,3058,138,-12.8975075572451,-12.9774280039975,-0.079920446752368,0.0232477371472672
seller_N_total_value_high,`Hat_recoded_Short Mohawk`,binary,3196,,,3094,102,-12.9137884499586,-12.511781474857,0.402006975101587,0.0230014710866488
seller_N_total_value_high,`Hat_recoded_Spinner Hat`,binary,3196,,,3145,51,-12.9045109811643,-12.6818850754053,0.222625905758987,-0.00928887994704131
seller_N_total_value_high,`Hat_recoded_Stuntman Helmet`,binary,3196,,,3154,42,-12.9057995109273,-12.5374170748248,0.368382436102495,0.0106905613284006
seller_N_total_value_high,`Hat_recoded_Sushi Chef Headband`,binary,3196,,,3138,58,-12.8995760336375,-12.9757513974627,-0.0761753638251559,0.000795727160948651
seller_N_total_value_high,`Hat_recoded_Vietnam Era Helmet`,binary,3196,,,3127,69,-12.8953087593654,-13.1569954213276,-0.261686661962139,0.0465621600490122
seller_N_total_value_high,`Hat_recoded_Ww2 Pilot Helm`,binary,3196,,,3165,31,-12.9022100603827,-12.7731720482587,0.129038012123974,-0.057406082301616
seller_N_total_value_high,`Mouth_recoded_Bored Bubblegum`,binary,3196,,,3160,36,-12.9036347373527,-12.6660390159149,0.23759572143779,-0.00564183526260751
seller_N_total_value_high,`Mouth_recoded_Bored Cigar`,binary,3196,,,3160,36,-12.8989725365349,-13.0752766432525,-0.176304106717579,-0.0676223444140897
seller_N_total_value_high,`Mouth_recoded_Bored Cigarette`,binary,3196,,,2964,232,-12.895492766767,-12.9707871289225,-0.0752943621555016,-0.0578089402412551
seller_N_total_value_high,`Mouth_recoded_Bored Pipe`,binary,3196,,,3159,37,-12.9073413423992,-12.3559965937392,0.551344748659966,-0.0595699134243472
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven`,binary,3196,,,2697,499,-12.8349038224611,-13.2579710730056,-0.423067250544547,0.0162643585560295
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven Cigar`,binary,3196,,,3156,40,-12.9108949767093,-12.1169657028202,0.793929273889082,-0.0606770942715368
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven Cigarette`,binary,3196,,,3049,147,-12.9051433220496,-12.8141577257017,0.0909855963479291,-0.0192594577002028
seller_N_total_value_high,Mouth_recoded_Discomfort,binary,3196,,,3135,61,-12.9024632071197,-12.8236232833944,0.0788399237253206,-0.0396284811244059
seller_N_total_value_high,Mouth_recoded_Dumbfounded,binary,3196,,,3018,178,-12.8946954513999,-13.0071477656312,-0.112452314231236,-0.00260980581966687
seller_N_total_value_high,Mouth_recoded_Grin,binary,3196,,,2964,232,-12.9055116689318,-12.8427870167819,0.0627246521498996,0.0554183529607831
seller_N_total_value_high,Mouth_recoded_Jovial,binary,3196,,,3102,94,-12.8940169607846,-13.1300272580168,-0.236010297232237,-0.00289030780510487
seller_N_total_value_high,Mouth_recoded_Other_Mouth,binary,3196,,,2936,260,-12.9622184422986,-12.209191646226,0.753026796072563,0.0107463929614167
seller_N_total_value_high,`Mouth_recoded_Phoneme  ooo`,binary,3196,,,3121,75,-12.9033141894951,-12.8029278559085,0.100386333586636,-0.0617492873714103
seller_N_total_value_high,`Mouth_recoded_Phoneme L`,binary,3196,,,3121,75,-12.9052589226266,-12.7220010278623,0.183257894764324,0.00656788139490799
seller_N_total_value_high,`Mouth_recoded_Phoneme Oh`,binary,3196,,,3130,66,-12.8987624081959,-13.0051035902153,-0.106341182019452,0.0147268715399162
seller_N_total_value_high,`Mouth_recoded_Phoneme Vuh`,binary,3196,,,3084,112,-12.9199265671787,-12.3786575127522,0.54126905442646,0.0199550869701149
seller_N_total_value_high,`Mouth_recoded_Phoneme Wah`,binary,3196,,,3148,48,-12.8987905907363,-13.0431332285272,-0.144342637790816,0.0351220418333926
seller_N_total_value_high,Mouth_recoded_Rage,binary,3196,,,3109,87,-12.9093349466452,-12.6016186837635,0.30771626288171,-0.0345685034406161
seller_N_total_value_high,`Mouth_recoded_Small Grin`,binary,3196,,,3112,84,-12.9047873013787,-12.7591082466269,0.145679054751836,-0.00868404998598606
seller_N_total_value_high,`Mouth_recoded_Tongue Out`,binary,3196,,,3144,52,-12.9048015614646,-12.6685974108213,0.236204150643236,0.0464539807805879
seller_N_total_value_high,`log_price_change_n-1`,numeric,3196,-0.114715440155002,-0.255772914742615,,,,,,-0.170662408012909
seller_N_1_total_value_high,log_price_1_sale,numeric,3166,0.387308652513077,2.44099695139529,,,,,,0.16755485098727
seller_N_1_total_value_high,sold_after_30d,binary,3166,,,978,2188,-36.7863563846444,-44.33333216215,-7.54697577750557,-0.151195037857732
seller_N_1_total_value_high,log_buyern_total_value,numeric,3166,-0.010478574087808,-0.0425835471146275,,,,,,0.0821257690989213
seller_N_1_total_value_high,log_buyern_rolling_avg_value_last10,numeric,3166,0.0875814804560652,0.596937216153707,,,,,,0.0457294229163226
seller_N_1_total_value_high,log_sellern_total_value,numeric,3166,0.251539357939167,1.07525966805813,,,,,,0.221521158312456
seller_N_1_total_value_high,log_sellern_rolling_avg_value_last10,numeric,3166,0.12887017148633,1.11440105306679,,,,,,0.0616281619698135
seller_N_1_total_value_high,log_buyern_1_total_value,numeric,3166,0.359491361436254,1.51284698618538,,,,,,0.283223376089101
seller_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10,numeric,3166,0.269955494261731,2.58774998157762,,,,,,0.0664821897057411
seller_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10,numeric,3166,0.54643349499852,5.34759296047812,,,,,,0.36777861596602
seller_N_1_total_value_high,log_unique_makers_count,numeric,3166,0.413092586681381,6.85422779570927,,,,,,0.12845750109193
seller_N_1_total_value_high,log_median_offer_price,numeric,3166,0.262063389539869,3.25760031377024,,,,,,-0.0113427804721565
seller_N_1_total_value_high,log_buyern_avg_total_gaspaid,numeric,3166,-0.0250114423132095,-0.118793913438824,,,,,,0.0545967643969547
seller_N_1_total_value_high,log_buyern_1_avg_total_gaspaid,numeric,3166,0.0845090970459867,0.430040496741966,,,,,,0.154266179464893
seller_N_1_total_value_high,log_sellern_avg_total_gaspaid,numeric,3166,0.179149189304178,0.82494199366978,,,,,,0.164625830944886
seller_N_1_total_value_high,log_sellern_1_avg_total_gaspaid,numeric,3166,-0.356831719553682,-1.61943857596737,,,,,,1.46822215469673
seller_N_1_total_value_high,log_buyern_avg_gasLimit_cost,numeric,3166,-0.148085841412831,-134.008787668741,,,,,,-0.122544177142354
seller_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost,numeric,3166,-0.167575070732128,-174.401452282156,,,,,,-0.134414077875918
seller_N_1_total_value_high,log_sellern_avg_gasLimit_cost,numeric,3166,0.0100252410499739,10.9728849206919,,,,,,0.0043998566312613
seller_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost,numeric,3166,-0.232353915955662,-209.845961289302,,,,,,0.784362625540041
seller_N_1_total_value_high,`time_n_sale_str_2021-06`,binary,3166,,,3108,58,-41.9331236929624,-45.6937737455043,-3.76065005254189,-0.084952140596611
seller_N_1_total_value_high,`time_n_sale_str_2021-07`,binary,3166,,,3114,52,-41.9419484501056,-45.5992277180289,-3.65727926792327,-0.0947902976160316
seller_N_1_total_value_high,`time_n_sale_str_2021-08`,binary,3166,,,3078,88,-41.9363112452499,-44.3002420691741,-2.36393082392421,-0.0827781069570327
seller_N_1_total_value_high,`time_n_sale_str_2021-09`,binary,3166,,,3120,46,-41.9527811185506,-45.3415266323571,-3.38874551380646,-0.083347176489943
seller_N_1_total_value_high,`time_n_sale_str_2021-10`,binary,3166,,,3106,60,-41.932530586935,-45.5991218657729,-3.66659127883789,-0.0720704884255392
seller_N_1_total_value_high,`time_n_sale_str_2021-11`,binary,3166,,,3086,80,-41.8772762020451,-46.8139119431885,-4.93663574114337,-0.0494655680541294
seller_N_1_total_value_high,`time_n_sale_str_2021-12`,binary,3166,,,3085,81,-41.9196888117492,-45.1376213669148,-3.21793255516563,-0.0780684108791833
seller_N_1_total_value_high,`time_n_sale_str_2022-01`,binary,3166,,,3012,154,-41.8919006823663,-44.1557302576566,-2.26382957529032,-0.0873804483506219
seller_N_1_total_value_high,`time_n_sale_str_2022-02`,binary,3166,,,3101,65,-41.953218070756,-44.3301242700328,-2.37690619927685,-0.0893787683731508
seller_N_1_total_value_high,`time_n_sale_str_2022-03`,binary,3166,,,3064,102,-41.9170023403529,-44.5558053345609,-2.638802994208,-0.0388762603334678
seller_N_1_total_value_high,`time_n_sale_str_2022-04`,binary,3166,,,3067,99,-41.9102700529879,-44.844333964166,-2.93406391117804,-0.11419273500966
seller_N_1_total_value_high,`time_n_sale_str_2022-05`,binary,3166,,,3048,118,-41.9446719700697,-43.4832809338478,-1.53860896377809,-0.0485966900148615
seller_N_1_total_value_high,`time_n_sale_str_2022-06`,binary,3166,,,3082,84,-42.0124716298176,-41.6184494270054,0.394022202812245,-0.0705856314260259
seller_N_1_total_value_high,`time_n_sale_str_2022-07`,binary,3166,,,3126,40,-42.011092603668,-41.292795897508,0.718296706159961,0.0347002456838603
seller_N_1_total_value_high,`time_n_sale_str_2022-08`,binary,3166,,,3103,63,-42.0509653930207,-39.5911381019536,2.4598272910671,-0.0729230599948345
seller_N_1_total_value_high,`time_n_sale_str_2022-09`,binary,3166,,,3127,39,-42.0112227836006,-41.2639402730042,0.747282510596456,-0.0301166751259933
seller_N_1_total_value_high,`time_n_sale_str_2022-10`,binary,3166,,,3143,23,-42.0007943650933,-42.1691576294838,-0.168363264390536,0.0483491297644404
seller_N_1_total_value_high,`time_n_sale_str_2022-11`,binary,3166,,,3105,61,-41.9834725710744,-42.9459833078746,-0.962510736800226,-0.0561091158330163
seller_N_1_total_value_high,`time_n_sale_str_2022-12`,binary,3166,,,3139,27,-41.9980703923856,-42.4609019728921,-0.462831580506538,0.0353004151012802
seller_N_1_total_value_high,`time_n_sale_str_2023-01`,binary,3166,,,3123,43,-41.9870481903975,-43.0892050315124,-1.10215684111495,-0.0366216335652859
seller_N_1_total_value_high,`time_n_sale_str_2023-02`,binary,3166,,,3131,35,-41.9710780386883,-44.7697707380941,-2.79869269940579,-0.0230219529667274
seller_N_1_total_value_high,`time_n_sale_str_2023-03`,binary,3166,,,3122,44,-41.9982140747984,-42.2718857601318,-0.273671685333404,0.0255846938226369
seller_N_1_total_value_high,`time_n_sale_str_2023-04`,binary,3166,,,3119,47,-41.9886215969201,-42.8909905143074,-0.902368917387278,-0.0759442415526142
seller_N_1_total_value_high,`time_n_sale_str_2023-05`,binary,3166,,,3138,28,-42.0024711087757,-41.9511777010034,0.0512934077723912,-0.040382256290351
seller_N_1_total_value_high,`time_n_sale_str_2023-06`,binary,3166,,,3096,70,-41.9792923786506,-43.0071158666289,-1.0278234879783,0.0717932404513014
seller_N_1_total_value_high,`time_n_sale_str_2023-07`,binary,3166,,,3083,83,-41.9722359341646,-43.1082401197236,-1.13600418555907,0.101300321661882
seller_N_1_total_value_high,`time_n_sale_str_2023-08`,binary,3166,,,3103,63,-41.9787789932824,-43.1466047430332,-1.16782574975083,0.119347260128977
seller_N_1_total_value_high,`time_n_sale_str_2023-09`,binary,3166,,,3141,25,-41.987367274607,-43.8426682170296,-1.85530094242258,0.0485962378816414
seller_N_1_total_value_high,`time_n_sale_str_2023-10`,binary,3166,,,3091,75,-42.0020140291666,-42.0021593441671,-0.000145315000530388,0.109376872533871
seller_N_1_total_value_high,`time_n_sale_str_2023-11`,binary,3166,,,3105,61,-42.0427696786255,-39.9276633251521,2.11510635347337,0.101960636537325
seller_N_1_total_value_high,`time_n_sale_str_2023-12`,binary,3166,,,3117,49,-42.0289012870273,-40.2918776184144,1.73702366861291,0.0230341166561605
seller_N_1_total_value_high,`time_n_sale_str_2024-01`,binary,3166,,,3064,102,-42.0635738497724,-40.1529121496437,1.9106617001287,0.112781808169795
seller_N_1_total_value_high,`time_n_sale_str_2024-02`,binary,3166,,,3067,99,-42.0128315870806,-41.6669983574775,0.345833229603123,0.0222180793104055
seller_N_1_total_value_high,`time_n_sale_str_2024-03`,binary,3166,,,2977,189,-42.0947297118944,-40.5416770510936,1.55305266080082,0.0854049036109923
seller_N_1_total_value_high,`time_n_sale_str_2024-04`,binary,3166,,,3053,113,-42.1178306005389,-38.8730131993031,3.2448174012358,0.123219278038562
seller_N_1_total_value_high,`time_n_sale_str_2024-05`,binary,3166,,,3107,59,-42.0760590469176,-38.1029128168351,3.97314623008251,0.0282022262401281
seller_N_1_total_value_high,`time_n_sale_str_2024-06`,binary,3166,,,3107,59,-42.063388570141,-38.7701530091251,3.29323556101586,0.037597371870371
